owner_username,is_verified,followers,shortcode,timestamp,caption,likes,comments,hashtags,is_video,video_url,video_duration,image_url,is_sponsored
joshmadj,YES,497056,DCHEO9rOyJs,2024-11-08 12:30:09,"What kind of guys or girls do you approve? 

We asked our boys and girls about their dating scene with our APPROVED beer, @tigerbeermy . Let's find out what they had to say.

Brewed for the tropical heat of Asia, Tiger’s award-winning lager beer is known for its  crisp, full-bodied and boldly refreshing taste.

Boldly Asian, Globally Acclaimed.

Tiger Beer advocates responsible consumption and we urge you to #DrinkResponsibly. Do not drink and drive. For non-Muslims aged 21 and above only.

#TigerBeerMy #UncageYourTiger",12032,69,"['drinkresponsibly', 'tigerbeermy', 'uncageyourtiger']",True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNizmcwGvBhpknNHbXDwe4esvN5gXxxROPpcDKUQXLMXJc_MElXCwXt6Pa5cSp4RNhK6DH5Bn4NRO9uNVCYz23O5g_M7Rp2rW32Okk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1551391555744399_883254197&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9ENzRCMkY5MjlEQkE0NzU1MjRCQjg1NjY2REZCMEQ4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDR214aHZ6b005amRDQUhBSzhMVkpXeWhMcEhicV9FQUFBRhUCAsgBACgAGAAbABUAACaW5eTx9d%2F3PxUCKAJDMywXQFPXbItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCO8R2BzCDa97VHs870lqVe5rJCBZvQsjopxkc9Fvix_Q&oe=678BDB3D&_nc_sid=8f1549,79.366,,False
joshmadj,YES,497056,DCG-E4uO5c0,2024-11-08 11:37:09,Where's that curly hair Mallu girl?,87666,320,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQN1gHwFaMd-uV1ErgQ1bGmZoUcrTDO58Ecuub_hj1pk1ua0FGbsM-JJVPwKbHs8r8ZorHzKd-fr9fBM-XYVl60L0hQdoPPsX5mxvLc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=545276738234143_1498681110&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82MjQ4MTU2Q0JBNDlCOTI4QzU1QkYyRDIwMjVDREJBQ192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHWWp6QnZnQ3JwcE1JZ0VBTDVoZXJ3SVZuMUhicV9FQUFBRhUCAsgBACgAGAAbABUAACb41em2ldWMQBUCKAJDMywXQEmRBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYA9VzP3b4mtsVC7BWGMtbdnPnKTXWCUyG-dlZZeDJtp9A&oe=678BF13E&_nc_sid=8f1549,51.221,,False
ethachumkettutholaiyum,YES,497056,DCGlmKlxUGg,2024-11-08 08:03:06,"It's not easy being an introvert - but when Kajith Srikantharasa, also known as @ratty_adhiththan found Hip Hop, life had other plans. #ektpodcast",9145,78,['ektpodcast'],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQP0VM0dadvUaZSWUeqnGZijfyq9TLBwjP-Yw9EJhULr_LuwBgSsV4CbwvMfpQJiy54sHPXwSARZjICX8jFxUrlUPYycWifB1PXD4Gk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=570226735539448_483816562&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MDQyQjNENEZGRkMwNENBREEyMDRFQzg4MkVBM0FCM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQem54UnNxa0JNdUktRUNBTEoxWDNUNnluVjdicV9FQUFBRhUCAsgBACgAGAAbABUAACaukafJg4LlPxUCKAJDMywXQEN%2FnbItDlYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAyL4Gtn-AlT93Zl2lsC3MMnMLz6v2GHm69hzzQtmsekg&oe=678BE803&_nc_sid=8f1549,38.997,,False
joshmadj,YES,497056,DB-hho3Od4f,2024-11-05 04:54:15,"Anirudh Live From Instagram Stories, I guess?",18317,200,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQN6wIr-0anHIdEkytH-N2-BrruHYC_-ObsDm47LoN3oqZsTDhFS1X8gvuwBm4BSg0fUTltR80s2HP3xOOJ1SoXNU6Q1wVOYEF3cWV8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1947241822461923_1401811054&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DNTRGRDM3RDY0MUUzRDY4NDkzMDc1QTQ1NDIxQUY4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBUE13QnVubk0wdWZEc0RBR2drMGFDcEJnWXdicV9FQUFBRhUCAsgBACgAGAAbABUAACb66KWU4sqEQBUCKAJDMywXQEVu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAjjERmqENgl1j_C_WD0tAVtOC2uuPGAxgIe6D2YLaq4w&oe=678BCBEE&_nc_sid=8f1549,42.886,,False
joshmadj,YES,497056,DB8Z7Uzuilb,2024-11-04 09:08:05,To every guy that wants a wife like Rebecca Varghese. This is the secret. Share it with them.,49156,284,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOpD5m_7rXMgYDTz_JRAYBVDoukldp7g7clIoVgoo0NdgtwxK2Nsf8p2zp2d_tIKfhRbwFauSMYmvc4HvYgsjfTfZREfO5SLMWZXLg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=575458368494093_2949469247&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EMzQ2RjNEMDE1OTZBQ0NFNTQ3RDYwMjFDMzhBREM4N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLTDF2aHRxR2VidElyY0JBQ01abklUTkNOTlFicV9FQUFBRhUCAsgBACgAGAAbABUAACb4pPTvyPf7PxUCKAJDMywXQDqAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCznO6xAS1ziG7D0m6KpGUuqiT2Z7h-jH1adEcK9jBLvA&oe=678BFBCE&_nc_sid=8f1549,26.561,,False
joshmadj,YES,497056,DB5gi2mxLlt,2024-11-03 06:11:09,"This is not the takeaway from Amaran - atleast according to me.

Please don't associate love and the decisions one take post the passing of their loved ones. 

Remarrying is a personal choice. Don't push the society back by bringing these conversations back.",73618,343,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOYyMa9cuEYydL-qYN8RFxA8jLrAMkHYW97qerdRo4489yvnuNSFBTZvYwYVfGgkOSUN_81DwQ1nSu-rw46wCGXk7z3-qk2PTGHmMI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=900770812016379_2470092353&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xQTQ3MkQ0NkM1RTFBQTA1MTA0NjZFRDAyNDAyRkQ4RV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIMjh3QnVDVllqaUxGSUVBRXEyUmFvTTR4RVZicV9FQUFBRhUCAsgBACgAGAAbABUAACbGjrLrjee1PxUCKAJDMywXQEuiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAsoBuAwUlmxv2x-UV5kuSHZkP4D5s6ayVYsPFlAcXG1w&oe=678BE3AD&_nc_sid=8f1549,55.266,,False
joshmadj,YES,497056,DB2qTg-uHug,2024-11-02 03:36:08,And the best film for this Deepavali goes to...,21486,137,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOkVg8PEXxQ2YqQ9oo4LKSdpahWnRY8wLvB8CiD4ObTiA8Fmuka_nJOy7DWM5brbjwZmhFEMeiWTEQ2o5ZpaXy-7EeFBFUiqUG2jFE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=2311951942513351_4088306338&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EQzRBRkFCMkM0NkY2MjFEQzE5MjFEREEzN0M5NTBCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJNGR2aHZRN3psekZBSUNBSDRhS2trRm81Z29icV9FQUFBRhUCAsgBACgAGAAbABUAACbu4I6vxPKNQBUCKAJDMywXQEQqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDEgx2ifnHJh5frfAX62e_oLv_EVnzU1KEVFP-SaNJ2zg&oe=678BD79C&_nc_sid=8f1549,40.355,,False
joshmadj,YES,497056,DByKveyOk-n,2024-10-31 09:46:22,"I've never posted a movie review on the main feed. But I want this movie to win - for Major Mukund Varadharajan. 

Never ever have I cried my eyes out for a film climax like this. 

@sivakarthikeyan's career will never be the same after this. What a career defining film. @saipallavi.senthamarai can already keep a spot free for the National Awards for this role. 

Please go watch the film. The length might be an issue, but the end will justify the means.",231953,723,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNXJZ6QZdVDIcnRssm-lccHcggdCxGuHtmwQVDA_BPkjKxfkajYq9PreiVrLFwBSymh6xBeXFWf5JEEb9YeFQqUI0wWBZwDMkVeyVQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=564042932683770_2739072066&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82MjRGMUJGQ0UyOUQ1QkI0NTc2OTBBODQ0NkZBQkI4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBRjh1UnZwNVJNYWpQZ0RBQURzaU00X3pubEpicV9FQUFBRhUCAsgBACgAGAAbABUAACaEjJCv4oONQBUCKAJDMywXQE5ZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYB1Y8RDOkYoswolMpaRuFpJFIh35zaMkHAp6POzTi9h7w&oe=678BC9D5&_nc_sid=8f1549,60.741,,False
joshmadj,YES,497056,DBxZd1bOioo,2024-10-31 02:34:21,"Dear aunty, watch this before you come to my house for Deepavali.",17831,143,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOpoj_-atXqT_FOrgcbBmI9-BjEUC8ctcar_kQUGHZ8ZTNcS4isIfKgZ1ZiH-8efORZUvJpuj3a4sG9eMbamSHG6pjRrIwU67agqf4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1735474373876310_3676754176&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FQjRFMEQ5MUJDM0QzN0U0MjQ1MUYwNjk4Mjg5NjFCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDdnNxaHNTZkh3RVpfRUJBS3NCclpWY2l5RjVicV9FQUFBRhUCAsgBACgAGAAbABUAACbQs5iKiu2WQBUCKAJDMywXQE1EOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBst3rOovags3BB1Fzt4QM2tqymb8RZl9gI3ozxGeTblw&oe=678BFB1B&_nc_sid=8f1549,58.533,,False
joshmadj,YES,497056,DBwVxD_uJZO,2024-10-30 16:46:01,"""For it is in giving that we receive.""

This Deepavali, @joshuamichaelentertainment, @bwhpk , @mango_chutneyz and @ajunthaofficial teamed up to celebrate with some special friends.

You guys have given us a career with this platform, it's about time we give back. Hopefully it's for a long time. 

Special thanks to our team @saii.naarayan @rishighanesh12 @baashatrips @d_vsh @resshmamohan and of course @mathubalxn for always saying okay to giving to those in need. 

Happy Deepavali everyone. We hope this small act of kindness pushes you to do the same. 🪔",21462,143,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNNi-Lmc0nHEzPYn9MiCkx7gUj2TdjykR2mYS16AmSC6kJeC1_ie4K4FF4LYfSpbp0OUtrCcR-E_NhxT2b6CbyoUCfTEv5aAwuQWek.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1100508598314619_3975111211&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80MjRGQjE0MjIzOUUzQTY1NUU3Mjk2ODRCNUQ5OTRBM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPbW51QnRrdndTSnNyRURBTjNqUTNESXZsazlicV9FQUFBRhUCAsgBACgAGAAbABUAACaCgqTOs5z3PxUCKAJDMywXQFaCj1wo9cMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDy9XcSIv2q2FPAWMlMPIo6KCmE5Z-16duPM_ps3gvbbQ&oe=678BFFE7&_nc_sid=8f1549,90.04,,False
joshmadj,YES,497056,DBqoOFWOpjh,2024-10-28 11:26:46,To all Kadaisi Pilla 💪💪💪 Share with your parents and ask for justice this Deepavali.,64121,608,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMfWiU8papRufZGcX_98XhW2STkST_ilW2aT8tME00q7BbFBYcrpSc5SIo-9rbWN92_6LgNwoi81sdzebE-8a04xngR5SpBw9VJKVc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1090310426011197_2807351156&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FMzQzNUFDNUQwQUQyNjE1RjM3OTQ3QUZCMTM2RTc5MF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJZS10eHNyajdBc3d4VUdBQXZtdDFuVHRCOVVicV9FQUFBRhUCAsgBACgAGAAbABUAACaCrYXd1LeFQBUCKAJDMywXQEVIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAlTEl1XbV4SSAAWiv6Il3LrpalKpWxmVvHu3MGSlr6Uw&oe=678BEA63&_nc_sid=8f1549,42.566,,False
joshmadj,YES,497056,DBnXc5nOE9E,2024-10-27 05:08:35,"""It's not over, until I said it's over. ""

After losing almost 70kgs during Covid, I found myself putting it all back in the last 3 years. 

The trolls subsequently came, but most importantly I felt as I I have disappointed so many people who were inspired from my previous weight loss process. 

I see so many young people falling into the trap of hunger suppression pills, sachets, weight loss cream and drinks that is supposed to make you small. I beg all of you to let that go and hit the gym. I had to learn it the hard way. 

Took me a while to finally put this out - but this time, this journey is going to work out.  It's going to be really long journey, but we'd get there soon enough. 

Special thanks to @vivarma16 and @resshmamohan for always telling it as it is and getting my ass back to the gym. Will forever more be grateful.",45809,448,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMCfnd_rUdwP2bIpds4C7qmApbKHato7UzUidcQ6BnIsfb6KO3qDXvGL0W6FxZBopjCli8h0iDbBVyJz6GL9RkFcy5eQE3TT0_d3q4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=469788748803081_1622567474&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRjRFQjk0MzdBQjFEODNEOUQ1MjIwNTQ1QzVGRDZBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPZG5yaHU2Q21jLUVZNEJBUFMzbXBGbl9aNUdicV9FQUFBRhUCAsgBACgAGAAbABUAACb8g%2BKkqOiLQBUCKAJDMywXQDt3S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAW_yy-s-cuSZMH8Ck9mG1bfDYPdJItfSbjVV1_RckqTA&oe=678BF012&_nc_sid=8f1549,27.468,,False
joshmadj,YES,497056,DBk3JGUOA2p,2024-10-26 05:41:02,Every guy on my feed right now.,94239,836,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNtmRpkAzuOrT6IQ6Y2BuOPjDRciqVAXSPzWfInw2X_KT0ciYaMWd-0SACani8qMhkM6ZTIN8iBzKFKMh0aNrNNjivLCAfUJrqk7U4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1561428738101858_3188973677&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xNTQ5NjVDNUJCNEZEMzBGQTM1RkE5RjJDQzlCNDc4QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBSDdzQnRYUzYxdnhkQURBRW5abk5zLTVJVXNicV9FQUFBRhUCAsgBACgAGAAbABUAACa0s%2BvrlPT4PxUCKAJDMywXQCndsi0OVgQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBstCgw3EcnMVpdkIGKXdij8cgyXUk4zI8GtjbtY0J_EQ&oe=678BE4EE&_nc_sid=8f1549,12.933,,False
joshmadj,YES,497056,DBfWY8AOP-H,2024-10-24 02:18:53,To everyone who complains of not getting the Deepavali feel anymore. Share this with them.,25261,379,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMJQ2BOBWAFyT86fznLaT4ncpw2tHjjGeU7fwScyF_uFpJ72gpm9_mMu_lZg2rSiT6ZuVWsgZQetp-UyAexHQk6OnRJCnBeyTEuytw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=1472116066810394_2922317608&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yMDQ5QkI4RURCRUQzMjFEMUQxNDBENjY0Q0RFRkVBNF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPcjRweHUtVHBWaDR0QUJBSm9PdW13aUJfcGVicV9FQUFBRhUCAsgBACgAGAAbABUAACak2PKt2eCMQBUCKAJDMywXQEbZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAiw_HKlpGhV1mj6Q530xAOsOl-89oZYVXeCnp3is6_sg&oe=678BF43E&_nc_sid=8f1549,45.7,,False
joshmadj,YES,497056,DBYnMAfOi_-,2024-10-21 11:30:34,Meanwhile Pathavaikum Paarvaikaara gets forgotten.,39736,466,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMK7GP3sbTTOlEe7mJrA0B7WpaWfS6kErF6MnmMhu6Wb5rGws9fiu72XcrqqkDePA6mCxCKJSYIRjR0Lu2aHYd9yKmtN5iHV6xRMKo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1978904789220702_1761085049&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85NDQ1NzhFMTkyRjIyNzlBODY5NjAzNDk1MkU4NDdBQV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHekdpQnNWeHRSQmYtVUJBTXdHV3diS3R5c2VicV9FQUFBRhUCAsgBACgAGAAbABUAACbGyay8hK20PxUCKAJDMywXQCYhysCDEm8YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAqEtwy2XM_pnAK18jhc9nhqPl1Mh7qLpupZrkDr4Pq5g&oe=678BD242&_nc_sid=8f1549,11.066,,False
joshmadj,YES,497056,DBVXj6kSoN1,2024-10-20 05:16:37,"@wikkiofficial this has to stop! 😭

Jokes aside, it's always heart warming to see a man being expressive about his love and his life. Kudos to @wikkiofficial for living a dream. The song is beautiful 😭🥺❤️",237329,1006,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMD7XSodXZU3dWun4rFO6OfqDJoRbjFZ0qlFmRLMeRQuhCrk8f15_52ow8wlhThk7miY1LMzZGzMf3R71hyDUaa7UCpJDoJ-CN8Qkk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=933255468619153_1288791006&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yOTRGRUJDOTM5MDAxRTI4OUYxNTdEOTk5Q0Y4MTY5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPNDNueHRaejdCUWdra0ZBSzE3MlNsWmg1OGpicV9FQUFBRhUCAsgBACgAGAAbABUAACbalaCN6%2BCdQBUCKAJDMywXQEaEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAnP4DLjZbFDrftoKSWsC_OgWGnClehYYy8rfQaVHV-dg&oe=678BECB5&_nc_sid=8f1549,45.045,,False
joshmadj,YES,497056,DBQRFxXughr,2024-10-18 05:43:51,Kudos to the girl for reporting the incident to the cops. ✨,14534,118,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMdKcLWi9GQ1vGxLrIKcYUOJ1kyzCF_rDupLDmMmlPcVU29MjBoYuG42eT7bjzw5s6_ym5X4h9yZ17tS9z5zKvEMmmqM20h5iycET8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=926682719307656_71535387&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EQzQzQ0MwODI2OEIxODcyREU4RTMxRkU3M0Q0ODI5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGczdvQnQ3VWRBZVRnTUNBRVZWYVBkdjlfeHVicV9FQUFBRhUCAsgBACgAGAAbABUAACbckLbF%2B6P5PxUCKAJDMywXQDYAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBl4xEkxYjuCHn3SYBF58nHUh2jt3WurDWzU5a_KLAe2w&oe=678BE886&_nc_sid=8f1549,22.0,,False
